1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Class
0.15011,1083.8,0.94065,0.53813,0.12521,1682.4,0.92358,0.44384,0.17583,312.44,0.10597,0.59553,0.14694,378.03,0.10648,0.56223,0.18241,787.44,0.041068,0.64073,0
0.10617,1429.9,0.92503,0.45378,0.085919,1705.1,0.90695,0.36778,0.09999,611.09,0.06794,0.48524,0.10615,274.63,0.12015,0.51733,0.11043,693.03,0.012565,0.53057,0
0.034558,1649.2,0.88995,0.37884,0.022894,1847.8,0.86638,0.27243,0.057668,236.1,0.088655,0.49854,0.046532,611.88,0.1198,0.4692,0.15773,549.89,0.021295,0.6268,0
0.12113,1132.4,0.94197,0.50413,0.10331,1415.2,0.93019,0.42355,0.11759,255.61,0.10752,0.53794,0.12004,465.07,0.10541,0.5386,0.13475,733.75,-0.015657,0.57101,0
0.13106,1100.8,0.94681,0.50734,0.11529,1378.7,0.93236,0.42525,0.15472,339.79,0.070447,0.58266,0.16218,231.88,0.089457,0.58955,0.19307,651.28,0.035022,0.68023,0
0.079215,1118.7,0.92829,0.46524,0.064855,1460.8,0.9072,0.36544,0.1099,231.59,0.11105,0.58247,0.087267,444.27,0.061588,0.53361,0.14191,622.51,0.010006,0.62453,0
0.14889,1087.8,0.94742,0.52672,0.13036,1337.7,0.93983,0.45615,0.14704,331.65,0.1318,0.56106,0.15472,320.83,0.11527,0.55212,0.19111,783.18,0.047833,0.59284,0
0.11217,1024.9,0.93435,0.49046,0.095109,1493.1,0.91298,0.39693,0.12178,347.88,0.047695,0.57958,0.12449,265.53,0.088487,0.56992,0.16223,547.35,0.074346,0.64106,0
0.11411,1034.6,0.94185,0.495,0.094258,1229.4,0.93267,0.40635,0.11378,257.99,0.11875,0.51267,0.1226,482.58,0.12334,0.52864,0.12016,711.76,0.027264,0.55776,0
0.029159,1436.4,0.89616,0.35079,0.017457,1798.4,0.85811,0.23622,0.042043,228.5,0.081245,0.45851,0.036166,475.48,0.097012,0.42659,0.084995,672.09,0.012883,0.55458,0
0.081535,1437,0.90408,0.44761,0.061202,1772.1,0.87473,0.34745,0.096184,331.21,0.10947,0.55615,0.094721,406.54,0.08658,0.54667,0.21853,705.69,0.048419,0.66933,0
0.095511,1317.7,0.90773,0.47558,0.075614,1421.9,0.89634,0.38747,0.10106,267.8,0.1212,0.53636,0.10408,515.75,0.088882,0.52518,0.10665,784.05,-0.0059266,0.5678,0
0.059594,1400.6,0.91612,0.41296,0.04401,1641.1,0.89707,0.32281,0.078356,492.84,0.082456,0.52741,0.065514,269.83,0.06793,0.47668,0.10803,657.86,-0.0031046,0.52099,0
0.060599,1327.7,0.92201,0.40919,0.045932,1495.7,0.90801,0.31392,0.068532,440.02,0.072856,0.49979,0.08281,271.21,0.067026,0.50575,0.20791,733,-0.012904,0.65446,0
0.07973,1363.4,0.91767,0.44214,0.061225,1740.8,0.8943,0.34067,0.10208,268.04,0.077467,0.54082,0.092473,475.68,0.052747,0.51477,0.21431,523.89,0.03857,0.65707,0
0.069643,1228.6,0.93109,0.43592,0.051292,1412.2,0.91614,0.33893,0.066833,286.11,0.11227,0.48053,0.088557,372.59,0.13518,0.53936,0.074938,807.75,0.0089378,0.49659,0
0.14453,966.2,0.94819,0.52096,0.11836,1107.2,0.9391,0.42937,0.13125,370.15,0.14089,0.54289,0.16069,309.13,0.10168,0.60558,0.17782,800.84,0.043866,0.58489,0
0.1166,1139.9,0.93611,0.48569,0.096645,1372.5,0.9276,0.39548,0.12865,252.35,0.13591,0.59663,0.11628,455.27,0.11272,0.53368,0.16029,812.54,-0.016764,0.58009,0
0.082969,1315.6,0.92848,0.43317,0.065941,1680.4,0.90444,0.34069,0.095163,444.76,0.072778,0.52823,0.10101,211.72,0.10815,0.53742,0.13768,624.68,0.018568,0.6113,0
0.11414,1136.5,0.93955,0.47421,0.091859,1434.5,0.92166,0.38424,0.11094,384.26,0.06562,0.55046,0.11663,215.27,0.11711,0.55385,0.15199,700.5,0.035576,0.61789,0
0.13451,1150.3,0.94465,0.51401,0.11133,1462.5,0.92777,0.42602,0.14096,302.38,0.097513,0.60016,0.14782,299.27,0.098002,0.58561,0.18028,678.16,0.069489,0.6375,0
0.059474,1479.2,0.90858,0.4068,0.047852,1995.9,0.88171,0.31887,0.068132,327.3,0.088764,0.48212,0.087202,343.34,0.089585,0.53017,0.078102,702.7,0.013643,0.50915,0
0.12453,1164.6,0.93718,0.51134,0.10581,1469.1,0.92645,0.42926,0.12359,280.05,0.099853,0.55301,0.13841,430.33,0.12057,0.54696,0.17452,802.52,0.048008,0.59121,0
0.14218,1150.3,0.94296,0.51339,0.12053,1454.4,0.93029,0.42643,0.13167,305.45,0.10657,0.53904,0.1509,287.13,0.11186,0.60273,0.18663,800.37,-0.010827,0.59007,0
0.0739,1194.2,0.9128,0.43944,0.054585,1514.2,0.8889,0.33125,0.073452,254.45,0.084756,0.51246,0.089311,472.93,0.071733,0.5094,0.22741,585.61,0.029722,0.66748,0
0.07886,1358.6,0.92187,0.4339,0.063785,1600.9,0.90425,0.34377,0.087021,195.56,0.08051,0.53361,0.082536,510.87,0.052138,0.50815,0.22629,588.64,-0.0058728,0.66579,0
0.12377,1204.4,0.9432,0.49304,0.10449,1489.9,0.92795,0.40643,0.14664,331.6,0.061595,0.57269,0.13968,277.91,0.067976,0.57886,0.28786,641.54,0.020307,0.70246,0
0.13125,1032.4,0.9483,0.51419,0.10786,1242,0.93931,0.42464,0.11942,480.61,0.08582,0.52681,0.13948,248.48,0.082918,0.58759,0.13276,668.17,0.024626,0.56229,0
0.040676,1386.2,0.90556,0.39449,0.02996,1652.3,0.88458,0.29594,0.044992,279.46,0.080073,0.42466,0.091946,438.87,0.12882,0.52261,0.054975,809.13,-0.040135,0.43661,0
0.13944,1250.8,0.9422,0.51491,0.12026,1535.1,0.92757,0.43692,0.16288,288.4,0.068836,0.58788,0.17464,310.01,0.06251,0.59473,0.19001,617.2,0.053924,0.66491,0
0.027515,1148.9,0.90542,0.36163,0.019437,1254.6,0.8953,0.25579,0.039196,586.45,0.12942,0.40927,0.046041,286.38,0.10378,0.4834,0.049289,743.4,-0.032482,0.45342,0
0.088566,1264.1,0.9291,0.46598,0.068564,1650.5,0.91035,0.3665,0.10207,291.35,0.097161,0.50639,0.10298,378.48,0.0609,0.55669,0.10114,723.88,0.01156,0.52498,0
0.029384,1389.3,0.88931,0.36531,0.019396,1780.6,0.84956,0.25735,0.058297,475.76,0.10568,0.46653,0.036733,419.47,0.088638,0.4017,0.082198,710.77,-0.021125,0.52569,0
0.13186,1080.3,0.94643,0.51242,0.11115,1377.7,0.93197,0.42158,0.13843,307.75,0.086236,0.58446,0.13545,251.51,0.10925,0.56556,0.28341,733.86,0.028361,0.6998,0
0.11399,1083.9,0.9418,0.49689,0.093721,1144.4,0.93622,0.41405,0.11085,272.95,0.12855,0.52307,0.12379,450.01,0.10641,0.52126,0.16016,798.96,-0.020313,0.57281,0
0.12572,1270.6,0.93651,0.49344,0.10901,1518.8,0.92247,0.40846,0.12159,429.12,0.073757,0.5311,0.15991,258.31,0.090269,0.60057,0.13377,726.18,0.0050387,0.55086,0
0.029202,947.83,0.88601,0.40031,0.018494,1215.9,0.85722,0.28545,0.044891,201.15,0.069221,0.48721,0.04986,567.96,0.11129,0.45662,0.051514,492.19,0.046184,0.45771,0
0.10848,762.62,0.93265,0.50925,0.086144,980.86,0.91752,0.40715,0.11202,372.11,0.068231,0.54814,0.13023,239.33,0.11348,0.60019,0.18118,663.13,-0.0066145,0.63369,0
0.076734,1142.7,0.9297,0.43917,0.057554,1388.4,0.91141,0.33887,0.091033,465.26,0.051036,0.50281,0.076896,369.98,0.068048,0.47598,0.12314,590.8,0.025524,0.60436,0
0.13202,1083.3,0.94335,0.50791,0.11188,1191.4,0.93665,0.4263,0.12397,292.68,0.10352,0.53266,0.13543,473.67,0.11842,0.53358,0.13983,782.94,-0.0067414,0.5783,0
0.054809,1358.5,0.90243,0.4114,0.041283,1616.1,0.88087,0.31226,0.054312,538.82,0.06959,0.46251,0.072555,234.92,0.092225,0.55354,0.10055,602.25,0.01505,0.53974,0
0.13245,938.2,0.95036,0.51985,0.11021,1107,0.94057,0.42727,0.12395,375.45,0.11415,0.53655,0.13918,282.84,0.099282,0.59107,0.16448,808.16,0.019625,0.57602,0
0.11339,1119.7,0.94062,0.48924,0.091274,1277.1,0.93269,0.39474,0.13741,278.47,0.091976,0.58207,0.10774,495.28,0.0952,0.51874,0.14359,680.01,0.027304,0.55293,0
0.052985,1113.4,0.92678,0.40775,0.037484,1379.4,0.90681,0.295,0.046195,473.36,0.13119,0.40865,0.082538,393.01,0.103,0.53158,0.088459,768.46,-0.0027694,0.50251,0
0.12655,1059.1,0.94512,0.50118,0.10666,1140.5,0.93912,0.42179,0.12401,415.94,0.11676,0.52336,0.1206,274.56,0.11025,0.53172,0.16206,849.03,-0.015921,0.57699,0
0.068369,950.29,0.93536,0.44016,0.05198,1228.4,0.91417,0.3395,0.0764,245.99,0.064162,0.52948,0.074637,346.76,0.03641,0.51474,0.222,567.08,0.04299,0.66629,0
0.079053,1240.6,0.92843,0.45343,0.062727,1448.4,0.91323,0.36019,0.097861,243.65,0.11148,0.58662,0.075393,586.12,0.11854,0.48579,0.095697,608.41,0.054564,0.5346,0
0.048939,1320.4,0.91413,0.40911,0.036953,1374.8,0.90765,0.31459,0.081096,483.29,0.14228,0.53735,0.060739,292.43,0.13091,0.46081,0.098223,718.39,-0.019301,0.51451,0
0.027919,1404.9,0.89512,0.36178,0.019817,1459.4,0.88756,0.26464,0.063397,222.05,0.070529,0.51603,0.037113,689.54,0.13374,0.41586,0.077327,661.31,-0.027039,0.48927,0
0.1026,1016.5,0.93593,0.50214,0.078373,1347.1,0.92959,0.39596,0.11026,262.94,0.12794,0.53936,0.10958,482.21,0.14361,0.51515,0.14723,815.13,-0.0045854,0.55961,0
0.13375,1107.4,0.943,0.51984,0.11232,1428.7,0.93024,0.42999,0.16553,240.96,0.10736,0.60972,0.13223,413.51,0.11331,0.55195,0.14068,725.22,0.049727,0.55996,0
0.093495,1183.5,0.92845,0.47251,0.074051,1642.4,0.91281,0.36777,0.10103,306.94,0.11243,0.52593,0.089887,629.71,0.1149,0.50172,0.10565,622.44,0.046496,0.54321,0
0.13339,1065,0.94674,0.50612,0.11269,1207,0.93997,0.42877,0.1335,365.29,0.12748,0.53507,0.12336,357.23,0.13344,0.52942,0.13859,871.38,0.021354,0.57949,0
0.13409,978.84,0.94457,0.51285,0.11299,1312.2,0.93553,0.4237,0.14025,382.51,0.133,0.56924,0.13395,362.68,0.12358,0.53514,0.17364,747.5,0.062313,0.58253,0
0.058609,1154.8,0.92542,0.41951,0.044793,1454.6,0.90252,0.3194,0.068795,400.36,0.049239,0.47937,0.071313,238.86,0.076031,0.51938,0.20717,527.46,0.012352,0.65168,0
0.13798,1102.5,0.94587,0.52128,0.11294,1358.6,0.93125,0.42963,0.15133,297.07,0.11104,0.58198,0.13883,250.73,0.097356,0.57872,0.17213,796.63,0.019241,0.63382,0
0.055867,1329.4,0.91927,0.4256,0.037522,1513.8,0.90143,0.32006,0.064818,310.39,0.10357,0.50135,0.051016,710.37,0.11329,0.44594,0.095459,668.66,-0.0031653,0.50527,0
0.15313,1285.4,0.94161,0.52383,0.12615,1677.7,0.92179,0.44174,0.15093,277.15,0.12251,0.62421,0.15631,319.74,0.1149,0.57875,0.14951,950.46,-0.029931,0.57672,0
0.066495,1306.6,0.92549,0.43053,0.050977,1336.9,0.92032,0.33659,0.10225,230.9,0.074554,0.55615,0.080566,629.03,0.10771,0.47414,0.11989,603.26,0.037107,0.53461,0
0.12112,1129,0.94395,0.50259,0.098934,1329.9,0.93138,0.41401,0.12489,289.36,0.11504,0.57305,0.13602,315.67,0.081593,0.57867,0.27999,735.7,0.028142,0.69751,0
0.10131,1191.1,0.93727,0.47701,0.086596,1541.6,0.9181,0.39006,0.11005,218.48,0.04794,0.54936,0.11469,374.13,0.058519,0.55666,0.14805,593.12,0.035198,0.60716,0
0.11573,1123,0.94469,0.49708,0.093953,1263.2,0.9362,0.40994,0.12032,533.5,0.11018,0.52586,0.14674,262.25,0.11412,0.60056,0.15702,680.35,0.036886,0.5659,0
0.13413,978.16,0.94844,0.52083,0.11327,1226.8,0.93697,0.43627,0.14387,414.04,0.12176,0.57071,0.13688,323.17,0.13822,0.55522,0.19432,755.02,0.061529,0.59905,0
0.077628,1150.4,0.9317,0.44295,0.063826,1235.1,0.92559,0.34773,0.077768,633.2,0.1149,0.4799,0.095376,376.25,0.094696,0.50183,0.1276,690.01,-0.024932,0.54053,0
0.089048,1338,0.92783,0.46844,0.072695,1699.6,0.91168,0.38077,0.087389,325.91,0.14401,0.50385,0.13087,387.48,0.10777,0.57686,0.10079,869.17,-0.03267,0.53071,0
0.13002,797.47,0.94633,0.52583,0.10498,1073.8,0.93513,0.42901,0.13007,384.35,0.096648,0.52102,0.12899,409.2,0.11853,0.5516,0.15676,732.05,0.061594,0.57252,0
0.068608,1347.7,0.92254,0.42864,0.052423,1683.4,0.89884,0.32937,0.07726,454.73,0.044543,0.50538,0.074348,401.44,0.057458,0.46726,0.13306,544.57,0.055816,0.61082,0
0.12612,986.07,0.94757,0.50899,0.10704,1077.6,0.94149,0.42092,0.12914,439.19,0.13352,0.52251,0.13249,401.7,0.13946,0.57225,0.16766,891.76,-0.0065405,0.56959,0
0.033262,1224.6,0.91035,0.36949,0.018926,1226,0.90026,0.26329,0.032212,596.44,0.12215,0.40186,0.037347,332.68,0.11838,0.41587,0.078792,674.33,0.0020119,0.4918,0
0.12771,1058.1,0.9461,0.51062,0.109,1320.1,0.93112,0.4276,0.14679,319,0.1063,0.57806,0.1319,244.64,0.10021,0.58085,0.18593,754.12,0.049943,0.67207,0
0.05157,1329.8,0.91427,0.40264,0.034862,1630.9,0.88794,0.29436,0.07262,371.91,0.084844,0.51818,0.049369,307.78,0.043634,0.45378,0.096617,717.06,-0.0026277,0.50682,0
0.039504,1486.4,0.89894,0.383,0.024358,1567.4,0.88246,0.27998,0.038604,287.98,0.097157,0.44272,0.038464,674.49,0.12363,0.42107,0.057284,546.39,0.030911,0.4816,0
0.13266,1096.1,0.94566,0.50871,0.11271,1141.8,0.94184,0.42629,0.1297,363.13,0.13531,0.53918,0.14094,368.12,0.11903,0.54949,0.13606,806.42,0.034192,0.5698,0
0.026718,1313.9,0.89288,0.35327,0.018922,1552.9,0.86916,0.25976,0.033381,344.46,0.085835,0.41413,0.055905,444.18,0.097326,0.48722,0.055907,589.07,0.046491,0.485,0
0.051418,1009.7,0.93361,0.40676,0.038509,1067.6,0.92666,0.30967,0.063176,330.67,0.13524,0.48953,0.053993,488.51,0.091869,0.45507,0.065973,654.22,0.0019411,0.4817,0
0.043737,1398.3,0.90494,0.38232,0.025817,1419.5,0.89425,0.26862,0.040393,411.45,0.10163,0.41931,0.038607,603.23,0.11589,0.42077,0.074406,809.59,-0.039207,0.4835,0
0.13041,1083.3,0.93925,0.51517,0.10248,1265.6,0.93341,0.41471,0.12835,334.09,0.093082,0.54235,0.12905,444.87,0.12555,0.55199,0.13444,744.41,0.016374,0.59147,0
0.047318,1194.1,0.91554,0.39234,0.032787,1218.4,0.90784,0.28845,0.044471,661.43,0.11068,0.42624,0.075842,287.7,0.073003,0.53011,0.10236,710,-0.015123,0.52423,0
0.04345,1463.7,0.90886,0.38977,0.031136,1778.6,0.88454,0.29058,0.071629,268.84,0.040582,0.51865,0.066757,475.22,0.1092,0.49145,0.10071,561.33,0.024336,0.57641,0
0.12852,1053.7,0.94639,0.51505,0.10842,1196.6,0.93825,0.43384,0.12474,437.4,0.11176,0.54378,0.13782,266.7,0.12501,0.59391,0.13767,831.9,0.022075,0.56708,0
0.13223,1109.3,0.94444,0.51141,0.1129,1463.9,0.92988,0.42582,0.13751,315.73,0.065232,0.56992,0.13392,256.48,0.11602,0.57706,0.26119,704.52,0.016577,0.6933,0
0.09437,1190.9,0.93639,0.47136,0.075074,1342.4,0.92741,0.37183,0.09796,539.68,0.10479,0.50663,0.10706,295.11,0.1083,0.58487,0.10067,638.23,0.012283,0.53798,0
0.081107,1202.4,0.93198,0.44637,0.061873,1380.5,0.91832,0.35456,0.10017,339.19,0.069357,0.54827,0.077737,302.19,0.11831,0.49063,0.12477,785.74,0.007572,0.5292,0
0.025009,1211.4,0.90332,0.3557,0.016867,1401.9,0.88054,0.25122,0.049667,424.48,0.05659,0.47583,0.053005,246.74,0.047961,0.471,0.17119,499.33,0.061422,0.62247,0
0.11867,911.81,0.93971,0.50796,0.10054,1250.7,0.93287,0.41564,0.14326,263.19,0.10597,0.6131,0.11673,456.11,0.092072,0.53353,0.17298,798.93,-0.0126,0.58579,0
0.068222,1019.6,0.92719,0.45396,0.052762,1593.7,0.90728,0.34533,0.097855,269.91,0.10006,0.54705,0.092993,401.43,0.062329,0.51972,0.20248,567.35,0.035086,0.66325,0
0.048224,1350.2,0.91497,0.41252,0.035493,1657.3,0.88973,0.31523,0.055824,318.8,0.087028,0.45689,0.085321,344.18,0.083988,0.53498,0.095629,715.97,-0.027204,0.515,0
0.032895,1262,0.90582,0.38197,0.02218,1303.6,0.89591,0.28631,0.043401,616.87,0.13304,0.41556,0.049676,319.34,0.11244,0.44634,0.08248,674.27,-9.3366e-05,0.48717,0
0.13446,880.7,0.95125,0.52116,0.11411,1100.8,0.93907,0.43469,0.15172,294.71,0.065243,0.58613,0.1529,264.12,0.073502,0.58201,0.17904,641.08,0.02676,0.65818,0
0.063758,1292.6,0.92612,0.41971,0.048873,1458.1,0.91281,0.32324,0.066572,367.92,0.053343,0.4798,0.096229,471.91,0.051808,0.53374,0.17576,604.77,0.036892,0.63222,0
0.084965,1070.2,0.93656,0.458,0.071014,1323.2,0.92181,0.372,0.12296,352.65,0.096993,0.56729,0.092512,313.73,0.09451,0.49626,0.10123,743.77,0.023726,0.53793,0
0.037041,1256,0.90918,0.37008,0.026112,1416,0.89334,0.2685,0.039288,327.87,0.080168,0.44194,0.061635,384.47,0.10924,0.49875,0.067939,701.31,-0.0070133,0.47664,0
0.057651,1007.2,0.93377,0.42026,0.041141,1140.7,0.92019,0.31459,0.080131,399.31,0.097872,0.52247,0.055598,306.66,0.1147,0.4662,0.11005,747.66,-0.0028328,0.5129,0
0.12801,991.77,0.94918,0.51158,0.10641,1203,0.93849,0.42372,0.13668,312.05,0.1261,0.59917,0.11918,301.63,0.13836,0.5384,0.16451,883.8,-0.0087419,0.57962,0
0.05955,1228.6,0.92485,0.41988,0.041679,1338.3,0.91296,0.31362,0.055602,306.39,0.076024,0.47728,0.080481,442.2,0.10338,0.53136,0.07295,694.55,-0.0068793,0.50805,0
0.13938,928.05,0.94985,0.52196,0.11851,1157.2,0.93596,0.43643,0.14123,237.01,0.10958,0.59832,0.1602,331.8,0.09124,0.59361,0.27453,667.25,0.044924,0.69355,0
0.13608,1073.1,0.94637,0.51646,0.11073,1313.3,0.93252,0.42518,0.14611,282.63,0.085285,0.57476,0.13184,297.06,0.082733,0.57428,0.18022,733.58,0.02063,0.67269,0
0.11022,1132.1,0.94021,0.48167,0.09093,1244.2,0.93379,0.39679,0.10791,487.76,0.13322,0.50864,0.11434,338.97,0.10696,0.51913,0.12109,851.15,-0.036474,0.56025,0
0.031614,1288.6,0.90724,0.36709,0.019311,1309.8,0.89739,0.26377,0.046486,223.23,0.078217,0.48784,0.03282,601.63,0.10938,0.41148,0.047769,653.97,-0.014443,0.45221,0
0.08869,1148.5,0.9368,0.45812,0.069792,1340,0.9239,0.35896,0.098459,367.36,0.11669,0.55396,0.094393,364.45,0.10689,0.51126,0.097173,1006.1,-0.068227,0.53663,0
0.038743,1399.3,0.90534,0.3906,0.027669,1776.6,0.87504,0.2857,0.072543,400.63,0.11143,0.51847,0.04795,305.42,0.10708,0.46649,0.075724,926.98,-0.04187,0.49671,0
0.031601,1710.6,0.8874,0.38718,0.017818,1734,0.87046,0.28411,0.046431,368.8,0.090874,0.45863,0.051971,763.91,0.13519,0.44923,0.081556,644.49,-0.0037831,0.48426,0
0.088595,1544.8,0.91686,0.43858,0.07045,1898.6,0.8948,0.344,0.089775,607.32,0.11912,0.54933,0.095968,282.84,0.082571,0.52838,0.14399,680.75,0.016718,0.57182,0
0.15056,1003.5,0.94956,0.52955,0.12895,1239.1,0.93691,0.44472,0.16946,364.09,0.080445,0.60038,0.16285,223.35,0.10104,0.59171,0.29028,701.25,0.0047177,0.70779,0
0.16036,1150.2,0.94712,0.54135,0.13908,1438.6,0.93523,0.46294,0.16317,301.18,0.090886,0.6009,0.17833,291.34,0.095393,0.61095,0.20402,625.33,0.071942,0.67328,0
0.029856,1218.8,0.90445,0.36027,0.021843,1503.2,0.881,0.26852,0.044387,324.02,0.074071,0.42908,0.047055,416.04,0.094294,0.48085,0.054841,651.22,-0.0092114,0.48564,0
0.12913,1069.6,0.94724,0.51153,0.10656,1356,0.93156,0.42044,0.14681,244.47,0.1058,0.58404,0.14557,352.49,0.050592,0.5783,0.24279,596.04,0.024717,0.68353,0
0.12348,973.25,0.94619,0.50343,0.099567,1135.1,0.93512,0.41119,0.11175,319.78,0.12161,0.52466,0.14387,315.18,0.10265,0.6003,0.15465,818.43,-0.0093615,0.56427,0
0.062716,1085.6,0.93409,0.43102,0.047984,1499.2,0.90928,0.3296,0.06878,299.33,0.093618,0.46532,0.07314,448.34,0.072315,0.50737,0.11716,557.05,0.043009,0.59948,0
0.14083,1023.9,0.94749,0.52951,0.11608,1102.5,0.9415,0.44106,0.13014,384.99,0.13852,0.53938,0.1338,329.85,0.15085,0.54689,0.14212,868.13,0.0020348,0.57586,0
0.031567,1474.2,0.89114,0.40709,0.01778,1742,0.86491,0.29379,0.048012,294.34,0.10729,0.45841,0.04926,657.08,0.15423,0.45257,0.055254,756.91,0.0089296,0.48129,0
0.069166,1005.6,0.9304,0.43267,0.051908,1086.8,0.922,0.33104,0.062569,333.19,0.11522,0.46405,0.076015,561.46,0.12712,0.47177,0.11091,840.62,-0.038084,0.52327,0
0.050586,1062.4,0.92815,0.3987,0.033974,1178.5,0.91587,0.29142,0.043537,350.82,0.095039,0.45935,0.054071,612.61,0.12187,0.45664,0.081452,616.27,0.053146,0.48231,0
0.15453,1192.3,0.94346,0.53011,0.13125,1403.7,0.93265,0.4488,0.14979,364.8,0.13091,0.55882,0.15411,253.02,0.13986,0.62663,0.1823,873.98,0.015079,0.58763,0
0.078679,1088.1,0.93841,0.44642,0.061691,1206.6,0.92924,0.35352,0.073106,235.06,0.12482,0.49035,0.083526,564.81,0.14692,0.50119,0.12904,738.27,0.01559,0.54292,0
0.025292,1215.4,0.89025,0.35863,0.018007,1600.1,0.8625,0.25379,0.043599,222.59,0.036504,0.46689,0.0401,542.21,0.096087,0.44796,0.17581,389.6,0.058088,0.6269,0
0.039898,1200.7,0.90939,0.39107,0.023596,1281,0.89559,0.27887,0.035288,716.52,0.15725,0.40956,0.035882,400.25,0.1252,0.39707,0.048102,880.95,-0.069635,0.44894,0
0.12325,887.91,0.92965,0.50511,0.10452,1300.8,0.917,0.40929,0.13091,278.52,0.16275,0.53568,0.12032,391.64,0.12318,0.53742,0.17621,865.26,-0.029589,0.57779,0
0.024179,1100.8,0.9011,0.34217,0.016776,1347.6,0.87425,0.23816,0.050007,404.82,0.070755,0.4581,0.037404,250.07,0.059983,0.46708,0.16517,644.76,0.0098558,0.61468,0
0.15112,1047.2,0.94316,0.52905,0.13393,1337.4,0.92709,0.44887,0.15375,222.22,0.078461,0.59008,0.18274,348.48,0.067694,0.60138,0.23557,626.86,0.0018768,0.6844,0
0.13178,980.54,0.95091,0.50832,0.10542,1048.1,0.94554,0.41668,0.11847,366.37,0.1344,0.53389,0.13136,305.53,0.14182,0.5422,0.13184,886.29,-0.0026083,0.5745,0
0.15351,967.62,0.95088,0.53107,0.12695,1147.7,0.9405,0.44379,0.14716,260.57,0.1184,0.61241,0.14841,362.96,0.11812,0.55491,0.15288,831.81,0.034381,0.59566,0
0.094161,985.63,0.93984,0.47361,0.076438,1158.9,0.92723,0.38178,0.10557,229.11,0.076789,0.57035,0.094207,506.41,0.068757,0.50591,0.14181,561.24,0.029351,0.55514,0
0.094775,1435.2,0.93113,0.4792,0.074937,1637.1,0.91792,0.38782,0.090143,292.48,0.13147,0.51839,0.10644,493.5,0.12342,0.51492,0.10781,930.32,-0.026786,0.53952,0
0.14091,919.02,0.95159,0.51796,0.12058,1051.7,0.94451,0.43552,0.14508,334.54,0.12454,0.547,0.14521,351.52,0.12316,0.55103,0.18359,777.96,0.046426,0.58565,0
0.085248,1274.1,0.92556,0.43793,0.063052,1374.2,0.91612,0.33652,0.085624,616.48,0.10901,0.46652,0.072516,739.83,0.093548,0.44239,0.096625,795.61,-0.042154,0.52243,0
0.10458,868.53,0.93713,0.48969,0.084659,1089.2,0.92743,0.39116,0.13324,196.97,0.10056,0.61019,0.10573,585.16,0.089732,0.50531,0.11104,567.36,0.036525,0.54394,0
0.047229,1148.2,0.91278,0.38805,0.032185,1222.5,0.90036,0.28295,0.045192,615.11,0.10917,0.42656,0.046666,297.75,0.1145,0.43862,0.059782,640.54,-0.024966,0.4671,0
0.068523,1107.6,0.92988,0.43485,0.057009,1309.1,0.91543,0.34628,0.081412,249.5,0.091265,0.49728,0.085965,463.03,0.10264,0.55194,0.09039,632.61,0.032897,0.5162,0
0.1368,1087.4,0.94083,0.50268,0.11867,1397.1,0.92415,0.42301,0.14007,401.64,0.10727,0.55092,0.14187,356.65,0.11601,0.53819,0.18649,795.11,0.024121,0.58663,0
0.076057,1118.7,0.93849,0.4329,0.060522,1321.2,0.92532,0.33923,0.096322,216.58,0.078955,0.52301,0.095057,436.18,0.086178,0.52712,0.21736,570.3,0.010048,0.66412,0
0.12844,1032.5,0.94404,0.50064,0.10274,1154.9,0.93499,0.41126,0.11528,352.86,0.10704,0.51904,0.12217,363.7,0.115,0.58272,0.16616,863.01,-0.0054621,0.56687,0
0.077197,1328.9,0.92164,0.43322,0.055175,1609.6,0.90046,0.32923,0.098638,495.16,0.093768,0.5376,0.069727,298.02,0.087723,0.47476,0.12456,804.8,-0.0052818,0.53139,0
0.1457,900.13,0.95003,0.52284,0.12065,1091,0.93736,0.43261,0.16376,270.86,0.095945,0.59299,0.14616,326.92,0.086582,0.57794,0.16958,733.28,0.02605,0.62543,0
0.1314,1090.2,0.94033,0.50857,0.11369,1404.2,0.92919,0.42744,0.13589,366.53,0.10746,0.54198,0.15672,277.18,0.058626,0.5959,0.1715,736.61,-0.00954,0.57252,0
0.074631,1172.6,0.93193,0.44311,0.056953,1471,0.91537,0.33991,0.082832,467.59,0.096607,0.50579,0.080389,371.13,0.09823,0.52665,0.12042,725.78,0.03338,0.54701,0
0.055127,1372,0.91341,0.39018,0.040762,1679,0.88926,0.28786,0.07312,289.92,0.069808,0.5026,0.064278,472.29,0.084413,0.49332,0.11017,612.47,0.018246,0.56277,0
0.12232,1000.8,0.94878,0.48882,0.1045,1112.8,0.94201,0.41039,0.12819,333.88,0.12494,0.5445,0.11959,498.29,0.10675,0.51665,0.13128,735.19,-0.043597,0.56983,0
0.025237,1150.8,0.89634,0.34953,0.015949,1371.8,0.87285,0.24303,0.031125,291.89,0.11403,0.39879,0.052203,416.09,0.13301,0.49114,0.046775,878.41,-0.06013,0.45584,0
0.065275,1252,0.91701,0.40809,0.049142,1577.1,0.89045,0.306,0.069879,496.76,0.057697,0.48317,0.057733,406.45,0.02954,0.4505,0.17678,626.42,0.045413,0.63856,0
0.10363,1013.7,0.9406,0.47908,0.082393,1188.2,0.92789,0.38376,0.10862,238.12,0.12882,0.5713,0.097988,543.52,0.12011,0.5122,0.10659,738.53,0.012006,0.53561,0
